idUser;Name;last_activity_at
100004034;User2260;27/03/2012 18:46
100004036;User2261;13/04/2012 0:58
100004037;User2262;06/03/2012 23:20
100004038;User2263;08/03/2012 15:04
100004039;User2264;16/03/2012 20:32
100004040;User2265;29/02/2012 3:28
100004041;User2266;15/03/2012 19:30
100004043;User2267;29/02/2012 9:05
100004046;User2268;29/02/2012 6:14
100004048;User2269;29/02/2012 2:45
100004051;User2270;29/02/2012 3:25
100004053;User2271;29/02/2012 4:15
100004056;User2272;07/03/2012 0:50
100004058;User2273;29/02/2012 3:54
100004059;User2274;29/02/2012 4:20
100004060;User2275;29/02/2012 3:42
100004066;User2276;29/02/2012 4:16
100004067;User2277;29/02/2012 6:47
100004070;User2278;23/02/2012 21:29
100004071;User2279;22/02/2012 10:59
100004075;User2280;13/03/2012 17:06
100004076;User2281;29/02/2012 9:23
100004077;User2282;07/03/2012 14:30
100004078;User2283;06/03/2012 16:36
100004079;User2284;29/02/2012 13:23
100004080;User2285;29/02/2012 12:43
100004081;User2286;22/02/2012 13:21
100004082;User2287;29/02/2012 3:52
100004083;User2288;08/03/2012 16:21
100004085;User2289;25/02/2012 9:19
100004086;User2290;29/02/2012 5:06
100004087;User2291;29/02/2012 5:40
100004088;User2292;01/03/2012 15:53
100004089;User2293;31/03/2012 20:22
100004090;User2294;29/02/2012 13:06
100004091;User2295;14/03/2012 10:35
100004092;User2296;29/02/2012 12:13
100004093;User2297;28/02/2012 13:16
100004094;User2298;13/03/2012 22:10
100004095;User2299;14/03/2012 8:54
100004096;User2300;29/02/2012 3:03
100004097;User2301;24/02/2013 23:54
100004098;User2302;29/02/2012 17:53
100004099;User2303;29/02/2012 0:55
100004100;User2304;24/02/2012 23:40
100004101;User2305;01/03/2012 1:34
100004102;User2306;23/02/2012 11:52
100004104;User2307;04/03/2012 19:53
100004105;User2308;29/02/2012 3:35
100004106;User2309;29/02/2012 12:40
100004107;User2310;01/03/2012 6:27
100004109;User2311;21/03/2012 0:39
100004110;User2312;01/03/2012 7:32
100004112;User2313;01/03/2012 8:20
100004113;User2314;01/03/2012 4:39
100004114;User2315;23/03/2012 18:15
100004115;User2316;29/02/2012 3:27
100004116;User2317;01/03/2012 10:45
100004117;User2318;01/03/2012 10:26
100004118;User2319;29/02/2012 3:11
100004119;User2320;29/02/2012 3:00
100004120;User2321;01/03/2012 1:29
100004121;User2322;29/02/2012 2:56
100004122;User2323;29/02/2012 2:36
100004123;User2324;29/02/2012 4:29
100004124;User2325;29/02/2012 3:36
100004125;User2326;28/02/2012 18:24
100004126;User2327;08/03/2012 2:52
100004127;User2328;11/03/2013 5:11
100004128;User2329;29/02/2012 17:44
100004129;User2330;13/03/2012 1:58
100004130;User2331;29/02/2012 17:11
100004132;User2332;29/02/2012 3:12
100004133;User2333;13/03/2012 21:28
100004134;User2334;29/02/2012 12:21
100004135;User2335;14/03/2012 11:27
100004136;User2336;01/03/2012 6:18
100004137;User2337;14/03/2012 11:29
100004138;User2338;01/03/2012 9:22
100004139;User2339;15/03/2012 3:54
100004140;User2340;21/02/2012 18:06
100004141;User2341;06/03/2012 3:38
100004142;User2342;22/02/2012 14:34
100004143;User2343;03/03/2012 12:49
100004146;User2344;29/02/2012 15:48
100004147;User2345;01/03/2012 5:03
100004148;User2346;29/02/2012 14:59
100004149;User2347;20/03/2012 15:41
100004150;User2348;29/02/2012 0:21
100004151;User2349;29/02/2012 13:48
100004154;User2350;02/03/2012 19:48
100004155;User2351;29/02/2012 13:53
100004156;User2352;06/03/2012 20:07
100004157;User2353;05/03/2012 15:29
100004159;User2354;29/02/2012 14:44
100004160;User2355;01/03/2012 14:53
100004161;User2356;27/02/2012 17:09
100004162;User2357;14/03/2012 0:25
100004163;User2358;29/02/2012 13:43
100004164;User2359;01/03/2012 12:13
100004165;User2360;26/02/2012 8:02
100004166;User2361;29/02/2012 14:23
100004167;User2362;29/02/2012 14:12
100004168;User2363;06/03/2012 21:40
100004169;User2364;21/03/2012 4:35
100004171;User2365;29/02/2012 14:15
100004172;User2366;26/03/2012 9:12
100004173;User2367;05/03/2012 16:52
100004175;User2368;29/02/2012 14:47
100004176;User2369;29/02/2012 15:38
100004177;User2370;29/02/2012 6:27
100004179;User2371;28/02/2012 10:34
100004180;User2372;01/03/2012 1:54
100004184;User2373;29/02/2012 14:50
100004185;User2374;04/03/2012 0:50
100004187;User2375;29/02/2012 14:52
100004188;User2376;29/02/2012 15:11
100004189;User2377;01/03/2012 9:07
100004191;User2378;29/02/2012 14:02
100004192;User2379;29/02/2012 15:41
100004193;User2380;29/02/2012 13:40
100004194;User2381;15/03/2012 15:25
100004195;User2382;29/02/2012 14:06
100004196;User2383;01/03/2012 10:57
100004197;User2384;03/03/2012 10:16
100004198;User2385;11/03/2012 0:53
100004199;User2386;01/03/2012 1:13
100004204;User2387;06/03/2012 10:40
100004206;User2388;28/02/2012 16:48
100004207;User2389;04/03/2012 14:17
100004208;User2390;01/03/2012 6:06
100004209;User2391;04/03/2012 15:35
100004210;User2392;02/03/2012 20:56
100004211;User2393;29/02/2012 14:51
100004212;User2394;08/03/2012 0:26
100004213;User2395;03/03/2012 17:20
100004214;User2396;02/03/2012 10:59
100004215;User2397;29/02/2012 14:20
100004216;User2398;04/03/2012 8:40
100004217;User2399;26/02/2012 18:18
100004218;User2400;29/02/2012 13:27
100004219;User2401;03/03/2012 19:17
100004220;User2402;27/02/2012 3:30
100004221;User2403;21/02/2012 15:43
100004224;User2404;04/03/2012 9:43
100004226;User2405;04/03/2012 0:12
100004228;User2406;06/03/2012 20:19
100004229;User2407;05/03/2012 19:35
100004232;User2408;29/02/2012 15:10
100004234;User2409;07/03/2012 16:20
100004236;User2410;01/03/2012 4:58
100004237;User2411;29/02/2012 17:38
100004239;User2412;01/03/2012 19:25
100004240;User2413;29/02/2012 9:10
100004242;User2414;01/03/2012 12:00
100004243;User2415;29/02/2012 16:46
100004245;User2416;17/03/2012 11:18
100004246;User2417;23/02/2012 17:12
100004247;User2418;01/03/2012 10:59
100004248;User2419;29/02/2012 17:02
100004249;User2420;21/02/2012 5:03
100004250;User2421;29/02/2012 20:20
100004252;User2422;29/02/2012 17:19
100004253;User2423;10/03/2012 16:30
100004254;User2424;29/02/2012 16:25
100004255;User2425;29/02/2012 16:23
100004256;User2426;29/02/2012 16:42
100004258;User2427;29/02/2012 16:22
100004259;User2428;29/02/2012 17:46
100004260;User2429;02/03/2012 17:40
100004261;User2430;29/02/2012 16:41
100004264;User2431;09/03/2012 16:48
100004265;User2432;29/02/2012 16:41
100004266;User2433;01/03/2012 8:06
100004267;User2434;27/02/2012 12:12
100004268;User2435;29/02/2012 18:23
100004269;User2436;29/02/2012 17:54
100004270;User2437;29/02/2012 6:56
100004271;User2438;03/03/2012 1:53
100004272;User2439;29/02/2012 18:55
100004273;User2440;29/02/2012 17:14
100004275;User2441;15/03/2012 7:14
100004276;User2442;01/03/2012 6:31
100004278;User2443;06/03/2012 16:43
100004280;User2444;07/03/2012 13:23
100004282;User2445;29/02/2012 17:07
100004283;User2446;29/02/2012 17:55
100004284;User2447;29/02/2012 17:45
100004285;User2448;29/02/2012 17:01
100004288;User2449;03/03/2012 0:08
100004289;User2450;27/02/2012 7:56
100004292;User2451;29/02/2012 7:37
100004294;User2452;29/02/2012 18:41
100004296;User2453;29/02/2012 18:17
100004297;User2454;01/03/2012 9:10
100004298;User2455;21/02/2012 12:25
100004299;User2456;29/02/2012 19:00
100004300;User2457;01/03/2012 1:27
100004301;User2458;01/03/2012 5:54
100004302;User2459;01/03/2012 11:51
100004303;User2460;12/03/2012 19:28
100004304;User2461;01/03/2012 6:55
100004305;User2462;01/03/2012 7:01
100004308;User2463;14/03/2012 16:40
100004309;User2464;29/02/2012 15:40
100004310;User2465;06/03/2012 1:09
100004311;User2466;03/03/2012 4:35
100004315;User2467;02/03/2012 22:49
100004316;User2468;29/02/2012 17:35
100004317;User2469;04/03/2012 4:37
100004318;User2470;21/02/2012 6:12
100004320;User2471;21/02/2012 14:04
100004321;User2472;06/03/2012 11:54
100004323;User2473;03/03/2012 23:14
100004324;User2474;03/03/2012 8:43
100004325;User2475;29/02/2012 15:48
100004326;User2476;01/03/2012 6:07
100004327;User2477;18/03/2012 18:44
100004328;User2478;13/03/2012 14:38
100004330;User2479;01/03/2012 8:09
100004331;User2480;13/03/2012 22:33
100004332;User2481;29/02/2012 20:54
100004333;User2482;01/03/2012 16:41
100004334;User2483;02/03/2012 22:04
100004335;User2484;29/06/2013 13:35
100004336;User2485;29/02/2012 18:38
100004338;User2486;29/02/2012 20:55
100004339;User2487;29/02/2012 18:58
100004342;User2488;04/03/2012 0:23
100004343;User2489;07/03/2012 18:05
100004345;User2490;10/03/2012 18:06
100004348;User2491;01/03/2012 13:11
100004349;User2492;01/03/2012 6:55
100004351;User2493;06/03/2012 17:28
100004352;User2494;29/02/2012 19:14
100004353;User2495;29/02/2012 19:25
100004355;User2496;01/03/2012 7:02
100004356;User2497;29/02/2012 19:38
100004358;User2498;01/03/2012 10:08
100004359;User2499;29/02/2012 19:11
100004360;User2500;29/02/2012 20:15
100004361;User2501;02/03/2012 20:49
100004365;User2502;01/03/2012 12:43
100004366;User2503;29/02/2012 19:51
100004367;User2504;29/02/2012 19:38
100004369;User2505;06/03/2012 20:29
100004370;User2506;13/03/2012 18:52
100004371;User2507;05/03/2012 19:20
100004372;User2508;01/03/2012 5:39
100004375;User2509;01/03/2012 8:33
100004376;User2510;29/02/2012 19:45
100004380;User2511;03/03/2012 1:58
100004381;User2512;01/03/2012 14:45
100004382;User2513;04/03/2012 0:09
100004383;User2514;13/03/2012 2:34
100004384;User2515;01/03/2012 1:42
100004385;User2516;29/02/2012 18:47
100004386;User2517;03/03/2012 19:27
100004387;User2518;29/02/2012 21:00
100004389;User2519;29/02/2012 18:50
100004390;User2520;01/03/2012 8:37
100004391;User2521;02/03/2012 23:41
100004392;User2522;07/03/2012 16:53
100004394;User2523;04/03/2012 17:04
100004395;User2524;02/03/2012 22:00
100004396;User2525;29/02/2012 19:07
100004397;User2526;01/03/2012 18:59
100004399;User2527;29/02/2012 20:44
100004400;User2528;01/03/2012 1:27
100004401;User2529;12/03/2012 12:00
100004402;User2530;14/03/2012 0:56
100004403;User2531;29/02/2012 20:01
100004405;User2532;14/03/2012 16:56
100004406;User2533;02/03/2012 23:55
100004407;User2534;04/03/2012 8:34
100004409;User2535;06/03/2012 22:29
100004410;User2536;01/03/2012 11:04
100004411;User2537;05/03/2012 15:35
100004412;User2538;08/03/2012 5:09
100004414;User2539;23/02/2012 19:48
100004416;User2540;01/03/2012 9:17
100004418;User2541;06/03/2012 10:19
100004419;User2542;17/03/2012 14:24
100004420;User2543;06/03/2012 11:11
100004421;User2544;09/03/2012 6:04
100004422;User2545;29/02/2012 20:29
100004423;User2546;05/03/2012 10:46
100004424;User2547;29/02/2012 23:29
100004425;User2548;29/02/2012 19:49
100004426;User2549;05/03/2012 20:55
100004427;User2550;07/03/2012 20:55
100004428;User2551;29/02/2012 19:34
100004429;User2552;29/02/2012 20:58
100004431;User2553;29/02/2012 21:06
100004434;User2554;29/02/2012 21:15
100004435;User2555;29/02/2012 22:30
100004438;User2556;01/03/2012 2:42
100004440;User2557;29/02/2012 23:00
100004442;User2558;02/03/2012 3:43
100004443;User2559;29/02/2012 23:33
100004444;User2560;29/02/2012 21:39
100004446;User2561;23/02/2012 3:30
100004448;User2562;29/02/2012 22:25
100004450;User2563;22/03/2012 8:33
100004451;User2564;01/03/2012 0:33
100004452;User2565;29/02/2012 21:44
100004453;User2566;07/03/2012 3:54
100004454;User2567;04/03/2012 4:44
100004456;User2568;15/03/2012 17:41
100004458;User2569;29/02/2012 22:14
100004459;User2570;29/02/2012 22:27
100004460;User2571;29/02/2012 22:57
100004462;User2572;29/02/2012 22:26
100004463;User2573;01/03/2012 0:16
100004464;User2574;29/02/2012 23:00
100004465;User2575;29/02/2012 22:51
100004466;User2576;02/03/2012 7:28
100004467;User2577;29/02/2012 21:25
100004468;User2578;01/03/2012 1:48
100004469;User2579;01/03/2012 1:28
100004470;User2580;29/02/2012 23:09
100004472;User2581;29/02/2012 23:25
100004473;User2582;29/02/2012 23:27
100004474;User2583;01/03/2012 0:31
100004475;User2584;13/03/2012 6:54
100004476;User2585;29/02/2012 23:10
100004477;User2586;04/03/2012 19:34
100004478;User2587;07/03/2012 6:20
100004479;User2588;28/02/2012 7:40
100004480;User2589;01/03/2012 0:20
100004481;User2590;29/02/2012 22:55
100004482;User2591;01/03/2012 0:04
100004487;User2592;01/03/2012 1:00
100004488;User2593;23/03/2012 6:26
100004489;User2594;01/03/2012 1:06
100004491;User2595;01/03/2012 1:16
100004495;User2596;27/03/2012 12:21
100004498;User2597;01/03/2012 1:20
100004500;User2598;01/03/2012 1:48
100004501;User2599;13/03/2012 15:11
100004502;User2600;01/03/2012 0:38
100004503;User2601;29/02/2012 21:58
100004504;User2602;01/03/2012 0:53
100004506;User2603;21/02/2012 23:09
100004507;User2604;29/02/2012 22:06
100004508;User2605;29/02/2012 23:40
100004509;User2606;29/02/2012 22:51
100004510;User2607;15/03/2012 15:26
100004512;User2608;29/02/2012 23:55
100004514;User2609;01/03/2012 1:17
100004515;User2610;27/03/2012 18:53
100004516;User2611;28/03/2012 9:34
100004517;User2612;27/03/2012 20:01
100004519;User2613;30/03/2012 17:10
100004520;User2614;01/03/2012 1:50
100004521;User2615;29/02/2012 22:19
100004522;User2616;01/03/2012 1:45
100004523;User2617;28/02/2012 8:29
100004525;User2618;14/03/2012 14:53
100004526;User2619;01/03/2012 5:08
100004527;User2620;01/03/2012 2:04
100004528;User2621;01/03/2012 2:09
100004530;User2622;01/03/2012 11:58
100004531;User2623;01/03/2012 2:07
100004532;User2624;01/03/2012 1:40
100004534;User2625;14/03/2012 16:22
100004535;User2626;04/03/2012 13:44
100004537;User2627;02/03/2012 1:59
100004538;User2628;01/03/2012 2:29
100004539;User2629;01/03/2012 17:53
100004543;User2630;01/03/2012 2:42
100004544;User2631;08/03/2012 15:23
100004545;User2632;01/03/2012 6:03
100004546;User2633;13/03/2012 12:14
100004547;User2634;01/03/2012 1:47
100004548;User2635;01/03/2012 1:31
100004550;User2636;01/03/2012 11:21
100004551;User2637;25/02/2012 19:26
100004552;User2638;02/03/2012 23:32
100004554;User2639;04/03/2012 0:32
100004555;User2640;01/03/2012 12:31
100004557;User2641;01/03/2012 12:01
100004558;User2642;03/03/2012 19:38
100004559;User2643;09/03/2012 0:05
100004560;User2644;03/03/2012 1:13
100004561;User2645;23/02/2012 11:46
100004563;User2646;01/03/2012 1:34
100004564;User2647;17/03/2012 20:08
100004565;User2648;13/03/2012 15:53
100004566;User2649;14/03/2012 11:48
100004567;User2650;22/02/2012 12:26
100004568;User2651;01/03/2012 12:35
100004569;User2652;04/03/2012 5:25
100004570;User2653;12/03/2012 0:12
100004571;User2654;08/03/2012 7:33
100004572;User2655;04/03/2012 10:22
100004573;User2656;04/03/2012 10:25
100004574;User2657;22/02/2012 2:55
100004575;User2658;28/02/2012 22:23
100004576;User2659;01/03/2012 9:10
100004577;User2660;06/03/2012 0:14
100004578;User2661;04/03/2012 13:29
100004579;User2662;13/03/2012 3:47
100004580;User2663;01/03/2012 10:13
100004581;User2664;03/03/2012 18:02
100004582;User2665;13/03/2012 23:43
100004583;User2666;05/03/2012 0:51
100004585;User2667;02/03/2012 9:55
100004586;User2668;22/02/2012 21:52
100004587;User2669;02/03/2012 23:34
100004588;User2670;01/03/2012 5:39
100004589;User2671;07/03/2012 0:08
100004590;User2672;04/03/2012 16:57
100004591;User2673;07/03/2012 7:07
100004593;User2674;04/03/2012 2:31
100004594;User2675;01/03/2012 10:41
100004595;User2676;01/03/2012 2:10
100004596;User2677;24/02/2012 19:00
100004599;User2678;01/03/2012 2:29
100004600;User2679;01/03/2012 2:09
100004601;User2680;03/03/2012 2:09
100004602;User2681;02/03/2012 18:18
100004605;User2682;01/03/2012 2:51
100004607;User2683;06/03/2012 5:25
100004608;User2684;01/03/2012 4:29
100004609;User2685;05/03/2012 21:41
100004610;User2686;05/03/2012 16:25
100004614;User2687;04/03/2012 6:57
100004616;User2688;02/03/2012 23:32
100004618;User2689;07/03/2012 16:33
100004619;User2690;01/03/2012 17:43
100004620;User2691;07/03/2012 21:20
100004621;User2692;25/02/2012 16:10
100004622;User2693;01/03/2012 11:38
100004623;User2694;01/03/2012 17:34
100004624;User2695;16/03/2012 4:01
100004625;User2696;14/03/2012 22:44
100004626;User2697;22/03/2012 17:29
100004627;User2698;01/03/2012 3:17
100004628;User2699;23/03/2012 21:53
100004629;User2700;06/03/2012 11:55
100004631;User2701;01/03/2012 6:10
100004632;User2702;14/03/2012 9:36
100004633;User2703;03/03/2012 2:22
100004634;User2704;28/02/2012 12:19
100004636;User2705;01/03/2012 7:23
100004640;User2706;25/02/2012 8:55
100004641;User2707;04/03/2012 1:19
100004642;User2708;03/03/2012 16:22
100004644;User2709;08/03/2012 21:53
100004645;User2710;01/03/2012 20:59
100004646;User2711;14/03/2012 13:03
100004647;User2712;04/03/2012 1:08
100004648;User2713;08/03/2012 23:47
100004649;User2714;05/03/2012 4:08
100004650;User2715;11/03/2012 3:14
100004651;User2716;14/03/2012 12:08
100004652;User2717;07/03/2012 20:58
100004653;User2718;06/03/2012 20:46
100004654;User2719;26/02/2012 17:58
100004655;User2720;01/03/2012 11:04
100004657;User2721;13/03/2012 2:54
100004658;User2722;01/03/2012 5:30
100004659;User2723;01/03/2012 2:36
100004661;User2724;06/03/2012 21:35
100004663;User2725;21/02/2012 17:19
100004664;User2726;03/03/2012 18:42
100004666;User2727;07/03/2012 3:43
100004667;User2728;03/03/2012 1:56
100004671;User2729;01/03/2012 2:52
100004672;User2730;01/03/2012 6:02
100004673;User2731;01/03/2012 5:59
100004679;User2732;10/03/2012 8:58
100004681;User2733;03/03/2012 12:56
100004682;User2734;03/03/2012 20:46
100004683;User2735;06/03/2012 0:16
100004684;User2736;02/03/2012 19:55
100004686;User2737;02/03/2012 23:08
100004687;User2738;03/03/2012 11:09
100004688;User2739;06/03/2012 18:34
100004689;User2740;05/03/2012 15:46
100004690;User2741;04/03/2012 14:38
100004691;User2742;04/03/2012 13:38
100004692;User2743;03/03/2012 22:29
100004693;User2744;03/03/2012 19:04
100004694;User2745;01/03/2012 17:42
100004695;User2746;11/03/2012 14:31
100004696;User2747;04/03/2012 16:43
100004698;User2748;28/02/2012 23:01
100004699;User2749;04/03/2012 4:44
100004700;User2750;28/02/2012 7:26
100004701;User2751;26/02/2012 13:13
100004702;User2752;04/03/2012 8:09
100004705;User2753;14/03/2012 1:00
100004706;User2754;06/03/2012 16:44
100004708;User2755;04/03/2012 9:12
100004709;User2756;03/03/2012 16:24
100004710;User2757;06/03/2012 20:16
100004711;User2758;03/03/2012 1:09
100004712;User2759;06/03/2012 13:11
100004713;User2760;01/03/2012 11:31
100004714;User2761;04/03/2012 15:51
100004715;User2762;03/03/2012 15:30
100004718;User2763;05/03/2012 18:54
100004719;User2764;07/03/2012 16:33
100004721;User2765;07/03/2012 21:14
100004722;User2766;13/03/2012 3:05
100004723;User2767;07/03/2012 14:20
100004724;User2768;05/03/2012 9:47
100004725;User2769;14/03/2012 0:06
100004726;User2770;01/03/2012 14:42
100004727;User2771;14/03/2012 12:19
100004728;User2772;16/03/2012 2:36
100004729;User2773;21/02/2012 17:15
100004730;User2774;04/03/2012 19:27
100004731;User2775;10/03/2012 16:17
100004732;User2776;02/03/2012 18:25
100004733;User2777;01/03/2012 16:47
100004734;User2778;06/03/2012 4:06
100004735;User2779;05/03/2012 21:18
100004736;User2780;07/03/2012 22:08
100004737;User2781;02/03/2012 12:35
100004738;User2782;14/03/2012 13:41
100004740;User2783;01/03/2012 15:56
100004741;User2784;20/03/2012 12:12
100004742;User2785;01/03/2012 6:56
100004743;User2786;01/03/2012 2:53
100004746;User2787;01/03/2012 3:17
100004747;User2788;01/03/2012 3:59
100004748;User2789;01/03/2012 5:00
100004749;User2790;01/03/2012 3:04
100004750;User2791;01/03/2012 21:28
100004751;User2792;01/03/2012 5:52
100004755;User2793;01/03/2012 5:17
100004756;User2794;01/03/2012 11:21
100004758;User2795;22/03/2012 9:42
100004759;User2796;01/03/2012 4:01
100004760;User2797;01/03/2012 3:01
100004761;User2798;01/03/2012 5:58
100004762;User2799;11/03/2012 12:50
100004763;User2800;01/03/2012 3:54
100004765;User2801;01/03/2012 8:36
100004766;User2802;18/03/2012 18:07
100004767;User2803;01/03/2012 12:47
100004768;User2804;07/09/2013 10:49
100004769;User2805;01/03/2012 5:42
100004770;User2806;01/03/2012 3:02
100004772;User2807;01/03/2012 3:36
100004773;User2808;07/03/2012 3:43
100004775;User2809;20/03/2012 7:35
100004776;User2810;01/03/2012 5:05
100004777;User2811;01/03/2012 3:15
100004778;User2812;01/03/2012 4:29
100004779;User2813;27/03/2012 21:11
100004781;User2814;01/03/2012 5:04
100004782;User2815;01/03/2012 4:01
100004784;User2816;15/03/2012 11:01
100004785;User2817;01/03/2012 5:18
100004786;User2818;01/03/2012 5:28
100004787;User2819;13/03/2012 15:19
100004788;User2820;14/03/2012 0:24
100004789;User2821;15/03/2012 13:02
100004790;User2822;23/02/2012 3:45
100004791;User2823;03/03/2012 19:12
100004792;User2824;01/03/2012 4:53
100004793;User2825;20/03/2012 14:18
100004796;User2826;05/03/2012 12:02
100004797;User2827;14/03/2012 6:30
100004798;User2828;01/03/2012 6:06
100004799;User2829;13/03/2012 3:04
100004800;User2830;01/03/2012 20:10
100004801;User2831;14/03/2012 7:14
100004802;User2832;14/03/2012 0:40
100004803;User2833;14/03/2012 0:52
100004804;User2834;21/02/2012 22:59
100004805;User2835;01/03/2012 5:39
100004806;User2836;01/03/2012 4:56
100004809;User2837;01/03/2012 3:31
100004810;User2838;14/03/2012 1:34
100004811;User2839;08/03/2012 8:23
100004813;User2840;01/03/2012 3:38
100004815;User2841;01/03/2012 7:20
100004816;User2842;01/03/2012 5:29
100004817;User2843;01/03/2012 7:22
100004818;User2844;22/03/2012 19:59
100004819;User2845;01/03/2012 2:51
100004820;User2846;27/03/2012 22:00
100004822;User2847;26/03/2012 15:45
100004823;User2848;02/03/2012 4:36
100004825;User2849;01/03/2012 5:12
100004826;User2850;01/03/2012 5:35
100004827;User2851;01/03/2012 5:11
100004828;User2852;01/03/2012 5:35
100004829;User2853;09/03/2012 4:32
100004830;User2854;03/03/2012 10:14
100004832;User2855;18/03/2012 19:35
100004833;User2856;08/03/2012 8:30
100004834;User2857;02/03/2012 3:58
100004835;User2858;01/03/2012 12:37
100004836;User2859;01/03/2012 16:26
100004837;User2860;01/03/2012 12:59
100004838;User2861;03/03/2012 18:59
100004841;User2862;01/03/2012 12:57
100004845;User2863;01/03/2012 17:13
100004846;User2864;01/03/2012 13:56
100004848;User2865;01/03/2012 17:10
100004849;User2866;01/03/2012 16:54
100004850;User2867;03/03/2012 18:00
100004851;User2868;01/03/2012 17:52
100004852;User2869;02/03/2012 21:27
100004853;User2870;07/03/2012 10:11
100004856;User2871;05/03/2012 18:23
100004857;User2872;29/02/2012 22:43
100004858;User2873;02/03/2012 12:15
100004859;User2874;02/03/2012 18:33
100004860;User2875;01/03/2012 20:42
100004861;User2876;01/03/2012 14:49
100004862;User2877;02/03/2012 6:33
100004863;User2878;01/03/2012 15:32
100004864;User2879;24/02/2012 15:28
100004865;User2880;01/03/2012 18:28
100004866;User2881;08/03/2012 16:07
100004868;User2882;01/03/2012 17:15
100004869;User2883;22/03/2012 22:00
100004870;User2884;04/03/2012 17:16
100004871;User2885;23/03/2012 15:24
100004872;User2886;02/03/2012 20:16
100004873;User2887;01/03/2012 16:47
100004874;User2888;05/03/2012 21:25
100004876;User2889;01/03/2012 17:06
100004878;User2890;01/03/2012 16:38
100004879;User2891;03/03/2012 0:54
100004881;User2892;01/03/2012 14:35
100004882;User2893;06/03/2012 13:29
100004884;User2894;03/03/2012 0:08
100004885;User2895;01/03/2012 20:57
100004886;User2896;06/03/2012 14:38
100004887;User2897;11/03/2012 13:39
100004888;User2898;02/03/2012 11:04
100004889;User2899;01/03/2012 16:17
100004891;User2900;01/03/2012 14:12
100004892;User2901;03/03/2012 23:34
100004893;User2902;14/03/2012 20:04
100004894;User2903;31/03/2012 15:25
100004895;User2904;05/03/2012 15:10
100004896;User2905;01/03/2012 13:08
100004899;User2906;01/03/2012 13:35
100004900;User2907;05/03/2012 14:41
100004901;User2908;03/03/2012 0:31
100004902;User2909;04/03/2012 20:55
100004903;User2910;05/03/2012 11:34
100004904;User2911;01/03/2012 13:16
100004905;User2912;02/03/2012 1:09
100004907;User2913;01/03/2012 15:55
100004909;User2914;08/03/2012 22:15
100004912;User2915;13/03/2012 15:46
100004913;User2916;01/03/2012 14:25
100004914;User2917;03/03/2012 0:06
100004915;User2918;04/03/2012 3:23
100004917;User2919;01/03/2012 16:11
100004918;User2920;18/03/2012 18:48
100004919;User2921;05/03/2012 21:51
100004921;User2922;05/05/2012 18:29
100004924;User2923;04/03/2012 17:35
100004926;User2924;01/03/2012 19:00
100004927;User2925;01/03/2012 17:35
100004928;User2926;07/03/2012 16:38
100004929;User2927;01/03/2012 19:06
100004931;User2928;04/03/2012 18:33
100004932;User2929;11/04/2013 11:40
100004933;User2930;04/03/2012 14:42
100004934;User2931;08/03/2012 2:05
100004935;User2932;01/03/2012 18:04
100004936;User2933;29/02/2012 17:50
100004937;User2934;05/03/2012 21:35
100004938;User2935;01/03/2012 18:29
100004940;User2936;08/03/2012 8:51
100004941;User2937;01/03/2012 19:01
100004944;User2938;01/03/2012 17:47
100004945;User2939;01/03/2012 18:10
100004946;User2940;02/03/2012 19:28
100004947;User2941;05/03/2012 0:09
100004948;User2942;23/02/2012 23:58
100004950;User2943;01/03/2012 20:35
100004952;User2944;06/03/2012 19:12
100004953;User2945;01/03/2012 20:59
100004955;User2946;03/03/2012 2:26
100004957;User2947;06/03/2012 18:01
100004958;User2948;01/03/2012 20:40
100004959;User2949;04/03/2012 17:09
100004960;User2950;03/03/2012 17:52
100004961;User2951;01/03/2012 20:44
100004962;User2952;02/03/2012 4:36
100004963;User2953;08/03/2012 2:16
100004965;User2954;01/03/2012 20:01
100004966;User2955;01/03/2012 19:44
100004967;User2956;02/03/2012 22:59
100004968;User2957;04/03/2012 12:13
100004970;User2958;02/03/2012 5:05
100004971;User2959;03/03/2012 19:14
100004972;User2960;05/03/2012 20:44
100004973;User2961;04/03/2012 19:19
100004975;User2962;01/03/2012 21:16
100004980;User2963;05/03/2012 17:29
100004981;User2964;11/03/2012 15:02
100004982;User2965;28/02/2012 16:22
100004984;User2966;04/03/2012 16:43
100004986;User2967;05/03/2012 14:34
100004989;User2968;04/03/2012 17:01
100004990;User2969;06/03/2012 18:33
100004991;User2970;12/03/2012 10:35
100004992;User2971;02/03/2012 18:52
100004993;User2972;06/03/2012 19:14
100004995;User2973;13/03/2012 19:28
100004996;User2974;07/03/2012 21:20
100004997;User2975;01/03/2012 20:10
100004998;User2976;05/03/2012 4:50
100004999;User2977;01/03/2012 18:16
100005000;User2978;01/03/2012 20:14
100005001;User2979;08/03/2012 21:00
100005005;User2980;14/03/2012 13:29
100005006;User2981;01/03/2012 20:08
100005007;User2982;20/03/2012 16:43
100005009;User2983;20/03/2012 16:15
100005011;User2984;04/03/2012 11:27
100005013;User2985;01/04/2012 1:50
100005014;User2986;31/03/2012 17:02
100005015;User2987;01/03/2012 18:15
100005017;User2988;04/03/2012 14:29
100005018;User2989;01/03/2012 20:34
100005019;User2990;02/03/2012 21:50
100005020;User2991;01/03/2012 20:44
100005026;User2992;01/03/2012 23:57
100005027;User2993;15/03/2012 5:57
100005028;User2994;17/03/2012 1:46
100005029;User2995;02/03/2012 1:11
