id;title;tagnames;author_id;body;node_type;parent_id;abs_parent_id;added_at;score;state_string;last_edited_id;last_activity_by_id;last_activity_at;active_revision_id;extra;extra_ref_id;extra_count;marked
12002234;;cs258 ;100090161;"<p><a href=""http://forums.udacity.com/users/100072424/philip-craig""><a href=""http://forums.udacity.com/users/100072424/philip-craig"">@Philip</a></a> I think we've come to almost complete agreement. Saying <a href=""http://forums.udacity.com/users/100006631/thingymebob"">@Thingymebob</a>'s code is shorter because there aren't separate cases for even and odd lengths is dead on. However, I would shorten up your second statement. Rather than say, ""The use of reverse isn't the important part, but rather the idea of starting at the end and going backwards in order to make the two cases the same."" I would say, ""The use of reverse isn't the important part, but rather the idea of  making the two cases the same.""</p>
<p>The elegant thing about handling the list in reverse is that as soon as you look at it from this perspective the illusion of two cases disappears. The last digit is never doubled, the second to last digit is always doubled and so on. If you only saw things from this viewpoint it would probably never even occur to you that there are two different cases to handle.</p>
<p>However, those who only saw the numbers front to back still had the opportunity to make the two cases the same. They just had to do a little engineering to get there. Recognizing a pattern and abstracting it away is a fundamental skill of programming. Seeing a problem from a different perspective is a fundamental skill of genius. Either could have led to a concise solution in this case.</p>";comment;12002048;12002046;2012-07-12 01:25:59.724287+00;0;;\N;100090161;2012-07-12 01:25:59.724287+00;12003007;\N;\N;0;f
12002262;;cs258 ;100025197;"<p><a href=""http://forums.udacity.com/users/100061230/brian-fitzgerald""><a href=""http://forums.udacity.com/users/100061230/brian-fitzgerald"">@Brian</a></a> @BillBarry 's example also applies here: what if your input isn't iterable either? (e.g. check_sudoku(0) )</p>";comment;12002235;12002220;2012-07-12 03:13:26.608291+00;0;;\N;100025197;2012-07-12 03:13:26.608291+00;12003050;\N;\N;0;f
12002300;;cs258 ;100025468;"<p><a href=""http://forums.udacity.com/users/100119376/jeffrey-gorchynski"">@Jeffrey</a> : The fuzz_solver.py is a little broken since it doesn't return True if all the tests pass. I have created a gist for it. See <a href=""https://gist.github.com/3096035"" rel=""nofollow"">https://gist.github.com/3096035</a></p>";comment;12002229;12002220;2012-07-12 05:46:46.664777+00;0;;\N;100025468;2012-07-12 05:46:46.664777+00;12003111;\N;\N;0;f
12002325;Online Sudoku Solver;cs258 resource ps3-2;100042694;"<p>This is the one of the best online resources for solving sudoku puzzles. If you want to see how to solve them without brute force then it describes the details of many techniques and will take a puzzle and step through the solution showing how it was solved.<br><br>
<a href=""http://www.sudokuwiki.org/sudoku.htm"" rel=""nofollow"">link here</a></p>";question;\N;\N;2012-07-12 12:09:51.295581+00;3;;12042955;100042694;2012-07-12 16:12:02.085003+00;12005288;\N;\N;313;f
12002354;;cs258 ;100008281;"<p>check_sudoku(subg) incorrectly returned True:</p>
<pre><code>subg = [[9,8,7,6,5,4,3,2,1],
        [8,7,6,5,4,3,2,1,9],
        [7,6,5,4,3,2,1,9,8],
        [6,5,4,3,2,1,9,8,7],
        [5,4,3,2,1,9,8,7,6],
        [4,3,2,1,9,8,7,6,5],
        [3,2,1,9,8,7,6,5,4],
        [2,1,9,8,7,6,5,4,3],
        [1,9,8,7,6,5,4,3,2]]
</code></pre>";comment;12002268;12002220;2012-07-12 15:57:27.52277+00;1;;\N;100008281;2012-07-12 15:57:27.52277+00;12003191;\N;\N;0;f
12002358;;cs258 ;100008281;"<p>I got a really strange error checking your check_sudoku() with this grid:</p>
<pre><code>fpgd = [[2,9,0,0,0,0,0,7,0],
        [3,0,6,0,0,8,4,0,0],
        [8,0,0,0,4,0,0,0,2],
        [0,2,0,0,3,1,0,0,7],
        [0,0,0,0,8,0,0,0,0],
        [1,0,0,9,5.5,0,0,6,0],
        [7,0,0,0,9,0,0,0,1],
        [0,0,1,2,0,0,3,0,6],
        [0,3,0,0,0,0,0,5,9]]
</code></pre>
<p>which is invalid because it has a 5.5 as one of its entries.  Your program, though, triggered an execption saying that the number of elements in a row was not 9:</p>
<pre><code>Traceback (most recent call last):
  File ""hw3_1-sudoku-checker-test.py"", line 207, in &lt;module&gt;
    myassert('check_sudoku(fpgd)', [False, None])
  File ""hw3_1-sudoku-checker-test.py"", line 197, in myassert
    res = eval(f)
  File ""&lt;string&gt;"", line 1, in &lt;module&gt;
  File ""hw3_1-sudoku-checker-test.py"", line 159, in check_sudoku
    res = check_1to9(row)
  File ""hw3_1-sudoku-checker-test.py"", line 191, in check_1to9
    assert elements == 9
AssertionError
</code></pre>
<p>which has nothing to do with the fp nature of the entry</p>";comment;12002235;12002220;2012-07-12 16:07:46.499087+00;0;;\N;100008281;2012-07-12 16:07:46.499087+00;12003196;\N;\N;0;f
12002375;;cs258 ;100025197;"<p>(edited) Floating point numbers should be <em>handled</em> in some way, but I'm not convinced that it should mean returning None.  Maybe you could just mutate the sudoku?  However, you lose some flexibility if you check specifically for integers.  E.g. if you wanted to make a special type of integer that could track how your sudoku worked or something. I was really surprised that ""1.0 in set([1, 2, 3])"" returns True, yet you can't index with 1.0.</p>";comment;12002229;12002220;2012-07-12 17:59:30.312277+00;0;;12025818;100025197;2012-07-12 18:10:52.453433+00;12003230;\N;\N;0;f
12002382;;cs258 ;100025197;<p>@Goldsong, well, I fixed it and in so doing got a bonus check for index-ability.  However, I also learned that bools are nearly <em>exactly equivalent</em> to integers in Python. For example <code>[1,2,3,4][True] == 2</code>. I find that very strange.</p>;comment;12002229;12002220;2012-07-12 18:25:05.941292+00;0;;\N;100025197;2012-07-12 18:25:05.941292+00;12003238;\N;\N;0;f
12002393;;cs258 ;100012200;"<p>@Stanislov I agree there are issues with using the forum for this, though I think it's a workable solution given our current featureset, and I'd say the conversation already going on speaks reasonably well to that.</p>
<p>That being said, I would have loved if there was more of an infrastructure for something like this than we currently had. Originally something like what you described was planned, but due to various constraints we couldn't support that in enough time to make it a reasonably decent experience.</p>
<p>Without that option, I hope everyone still has an opportunity to learn from each other in this format. If you have any suggestions/ideas for improving the experience for this kind of 'community problem set', I'd love to hear it.</p>";comment;12002220;12002220;2012-07-12 19:34:43.191861+00;3;;\N;100012200;2012-07-12 19:34:43.191861+00;12003258;\N;\N;0;f
12002419;;cs258 ;100031056;"<p>Although I agree coding style matters a lot, I assume most students here are just learning Python.</p>
<p>My first few programs in CS101 tried to use ""in"", ""str"", and ""list"" as variables, and I got the most cryptic error messages possible.  So, I too started using defensive, stupid variables such as 's', 'n', 'g', since they seemed very much unlikely to conflict with a reserved word, or even just a word with other undesirable side-effects.  Fortran lives on for another century with i,j,k being everyone's favorite loop variables...</p>
<p>I consider most of my Python code to be utter garbage, but I'm trying to do things in different ways to see how it works.</p>";comment;12002215;12002046;2012-07-12 22:04:55.191533+00;0;;\N;100031056;2012-07-12 22:04:55.191533+00;12003295;\N;\N;0;f
12002472;;cs258 ;100090161;"<p><a href=""http://forums.udacity.com/users/100008288/jeffery-morgan""><a href=""http://forums.udacity.com/users/100008288/jeffery-morgan"">@Jeffery Morgan</a></a> you say that jokingly but a good chunk of what I did could be automated and built into the Udacity system. Automated tools that check for the sort of things I did already exist. Generally, they have the word 'lint' in their name or are referred to as linters. I don't know of any that will comment on your variable naming but they can be set up to flag most of the other style issues I mentioned.</p>
<p>I think it would make a great six week course to have the community build a linter for Udacity. It is this sort of, ""community creating the content"" instead of ""community consuming the content"" that I think will really propel online learning into the stratosphere.</p>";comment;12002217;12002046;2012-07-13 15:44:06.276283+00;1;;\N;100090161;2012-07-13 15:44:06.276283+00;12003360;\N;\N;0;f
12002475;;cs258 ;100031056;"<p>My code does all 3 things.  I think that's why it takes so long on this problem.  Peter Norvig's site at <a href=""http://norvig.com/sudoku.html"" rel=""nofollow"">http://norvig.com/sudoku.html</a> talks about his solver code, which just happens to be very similar to the algorithm in my code, has trouble with some particular cases.  Basically, our algorithms get stuck sometimes doing too much work by trying to pick ""easy"" cells to work on first.  His ""fix"" was to add randomness to the cell selection to get out of the rut.  I suspect many people doing something other than simple depth-first search is faster on most problems, but then much slower on a few rare ones.  This would be an interesting property of Sudoku grids.  If I didn't have a real job to do, this would be interesting to look into.</p>";comment;12002459;12002403;2012-07-13 16:17:50.208284+00;0;;\N;100031056;2012-07-13 16:17:50.208284+00;12003364;\N;\N;0;f
12002482;;cs258 ;100090161;"<p>The nit-pick police would probably point out that allowing only integers doesn't cover <a href=""http://forums.udacity.com/users/100031056/kent-dickey""><a href=""http://forums.udacity.com/users/100031056/kent-dickey""><a href=""http://forums.udacity.com/users/100031056/kent-dickey""><a href=""http://forums.udacity.com/users/100031056/kent-dickey"">@Kent Dickey</a></a></a></a>'s point 4. I'm with you though. If I were writing the spec I would only allow integers.</p>
<p>To use course lingo all of <a href=""http://forums.udacity.com/users/100031056/kent-dickey""><a href=""http://forums.udacity.com/users/100031056/kent-dickey""><a href=""http://forums.udacity.com/users/100031056/kent-dickey""><a href=""http://forums.udacity.com/users/100031056/kent-dickey"">@Kent Dickey</a></a></a></a>'s points revolve around trying to define what the domain is for the function. As the lecture videos point out, good tests cover the domain, but we can't write good tests if we don't know what the domain is.</p>
<p>I do sympathize with the instructors because they are kind of in a catch 22. If you have a really detailed spec the code basically writes itself. For both writing and testing you just go down the list and check off that you've covered each point in the spec. Giving us a detailed spec would basically answer the very question they were asking us.</p>
<p>This spec is probably somewhere around average for the level of detail it provides. Having said that it is not surprising software is such a buggy business.</p>";comment;12002451;12002436;2012-07-13 18:53:17.245625+00;0;;12026303;100090161;2012-07-13 18:58:25.77909+00;12003376;\N;\N;0;f
12002503;;cs258 ;100008281;"<p>hum.. very clever.. but still it would not pass because F points to False:</p>
<pre><code>&gt;&gt;&gt; F = False
&gt;&gt;&gt; a = [1,2,F]
&gt;&gt;&gt; str(a[2])
'False'
&gt;&gt;&gt; a
[1, 2, False]
&gt;&gt;&gt; id(False)
4296471408
&gt;&gt;&gt; id(F)
4296471408
&gt;&gt;&gt;
</code></pre>
<p>so even though the variable is 1-char long its identity is still 'False' (same object ids) whose string is 5-chars long..</p>";comment;12002309;12002220;2012-07-13 22:27:54.815648+00;0;;\N;100008281;2012-07-13 22:27:54.815648+00;12003399;\N;\N;0;f
12002512;;cs258 ;100031056;<p>Solution: [[9, 4, 6, 8, 7, 5, 2, 3, 1], [3, 7, 2, 1, 4, 9, 5, 8, 6], [8, 5, 1, 3, 6, 2, 4, 7, 9], [1, 9, 4, 6, 2, 3, 7, 5, 8], [2, 6, 8, 9, 5, 7, 1, 4, 3], [5, 3, 7, 4, 8, 1, 9, 6, 2], [4, 1, 9, 7, 3, 6, 8, 2, 5], [6, 8, 5, 2, 9, 4, 3, 1, 7], [7, 2, 3, 5, 1, 8, 6, 9, 4]]</p>;comment;12002473;12002403;2012-07-14 01:27:22.979857+00;0;;\N;100031056;2012-07-14 01:27:22.979857+00;12003410;\N;\N;0;f
12002531;;cs258 ;100090161;"<p>Because they so loosely specify what numeric data is acceptable I don't trust that when they say list they literally mean the list type. List is a natural English word like number.  They say list but they may really mean any sequence type. List is just easier to say than a nested sequence of sequences that support length and indexing.</p>
<p>It's odd to have half a spec detailed to the point of giving type information and then have the second half wander off into vagueness.  I expect types for both or neither.</p>
<p>Because I know a little about the Sudoku domain I expect they meant integers when they said numbers. To not specify integers in this case is a sizable omission. Where there is one error there are likely others.</p>
<p>I believe they literally did mean the list type but because of the other errors I am maybe only 80-90% confident. If I'm only 80-90% confident I'm interpreting the spec right, no matter how good my testing, I can not be more than 80-90% confident my code is right.</p>
<p>Even if you absolutely convince me that they had to mean the list type, I still don't know if they meant only the list type or if subclasses are OK. I realize I'm being pedantic but once the alarms go off my mind wants every detail nailed down before it goes back into tranquil mode.</p>";comment;12002451;12002436;2012-07-14 06:26:41.000113+00;1;;12026483;100090161;2012-07-14 06:29:35.352144+00;12003435;\N;\N;0;f
12002547;;cs258 ;100090161;"<p>Your code looks pretty good. The only style point I will make which hasn't been mentioned in another post has to do with<br>
</p><pre><code>mod    = len(string) % 2</code></pre><br>
Adding extra spaces to vertically align text is not something that is really done in python. It is something the python language designers specifically ask people not to do in the <a href=""http://www.python.org/dev/peps/pep-0008/#pet-peeves"" rel=""nofollow"">Python Style Guide (PEP8).</a><p></p>
<p>You can keep doing it if you really feel it makes your code more readable but most python programmers will think it makes your code look ugly.</p>";comment;12002464;12002046;2012-07-14 13:49:17.915599+00;0;;\N;100090161;2012-07-14 13:49:17.915599+00;12003463;\N;\N;0;f
12002555;;cs258 ;100039590;"<p>Hi,<br>
In your check_sudoko function should the first if statmenet check whether grid is a list and not just if grid is false (which made no sens at all, as the parameter in the function call is not optional).</p>
<p>The statement <code>(number&lt;0 and number &gt;9)</code> is always false, there is no number which is negativ and greater then nine. <code>or</code> is the correct operator.</p>";comment;12002549;12002220;2012-07-14 14:53:27.984833+00;1;;\N;100039590;2012-07-14 14:53:27.984833+00;12003472;\N;\N;0;f
12002576;;cs258 ;100090161;"<p>I actually thought maybe the Sudoku problem was chosen because it exemplifies many of the testing ideas discussed in unit 3. Specifically, I think it is an ideal candidate to demonstrate random testing with mutation.  Given a solved puzzle I can randomly blank out squares to create a new puzzle that I know is also solvable. In addition, there are various transformations I can make to a solved puzzle such as rotations or swapping sets of three rows or columns to also generate another grid I know is solvable.</p>
<p>In addition, if I'm trying to generate a new grid, rather than just assign a value between 1 and 9 to each cell, which would give me a very low probability of a valid puzzle. I can do something like tack 9 copies together of the shuffled list [1 .. 9].  This would make a grid that has a much higher probability of being valid. There are even more sophisticated things you could do to generate valid grids but it highlights the idea of trying to have an equal number of test cases across the subsets of your domain. If I don't do something smart with my random test case generation I will spend most of my time exercising the invalid puzzle region.</p>
<p>Having said that there is an excellent reason to consider this a lousy random testing target. Do to the nature of the constraints in a Sudoku puzzle once my solver solves one puzzle correctly I can already be pretty confident it solves them all correctly.  A dozen test cases from the valid region might already be approaching overkill.</p>";comment;12002552;12002530;2012-07-14 17:26:26.199585+00;0;;\N;100090161;2012-07-14 17:26:26.199585+00;12003503;\N;\N;0;f
12002578;;cs258 ;100090161;"<p>Yes, I believe you expressed your point very clearly in your initial question. I have similar concerns and I thought your point was valid enough to warrant an up vote. I hope you enjoy the karma boost.</p>
<p>I posted my comments under <a href=""http://forums.udacity.com/users/100071973/sean-fitzgibbon""><a href=""http://forums.udacity.com/users/100071973/sean-fitzgibbon"">@Sean Fitzgibbon</a></a>'s answer instead of yours because they were mainly in response to the additional issues he raised. I didn't mean for what I said to be construed as an answer to your question. I'm sorry if the digression offended you or made it seem like I was trying to hijack your thread.</p>";comment;12002552;12002530;2012-07-14 17:56:20.704478+00;0;;12026680;100090161;2012-07-14 18:18:45.272282+00;12003510;\N;\N;0;f
12002581;;cs258 ;100001468;"<p>I think that <code>[[],range(9)+range(9),range(9),range(9),range(9),range(9),range(9),range(9),range(9)]</code> passes your sanity check (then causes an error). You can make a similar on to return False.</p>
<p>It is a very neat sanity check though, I like it :)</p>";comment;12002580;12002220;2012-07-14 18:33:31.860495+00;1;;\N;100001468;2012-07-14 18:33:31.860495+00;12003511;\N;\N;0;f
12002582;;cs258 ;100001468;<p>passing in something non-iterable (e.g. 123) as <code>grid</code> causes an error, as does a length 9 list with a non-iterable as an element.</p>;comment;12002575;12002220;2012-07-14 18:36:19.960535+00;0;;\N;100001468;2012-07-14 18:36:19.960535+00;12003512;\N;\N;0;f
12002604;;cs258 ;100008281;"<p>Hi Craig, your code is accepting these i-ll formed inputs</p>
<pre><code>boolg = [[2,9,0,0,False,0,0,7,0],
        [3,0,6,0,0,8,4,0,0],
        [8,0,0,0,4,0,0,0,2],
        [0,2,0,0,3,1,0,0,7],
        [0,0,0,0,8,0,0,0,0],
        [1,0,0,9,5,0,0,6,0],
        [7,0,0,0,9,0,0,0,1],
        [0,0,1,2,0,0,3,0,6],
        [0,3,0,0,0,0,0,5,9]]
</code></pre>
<p>and</p>
<pre><code>tupl  =[(2,9,0,0,0,0,0,7,0),
        (3,0,6,0,0,8,4,0,0),
        (8,0,0,0,4,0,0,0,2),
        (0,2,0,0,3,1,0,0,7),
        [0,0,0,0,8,0,0,0,0],
        [1,0,0,9,5,0,0,6,0],
        [7,0,0,0,9,0,0,0,1],
        [0,0,1,2,0,0,3,0,6],
        [0,3,0,0,0,0,0,5,9]]
</code></pre>";comment;12002329;12002220;2012-07-14 21:10:45.859378+00;0;;\N;100008281;2012-07-14 21:10:45.859378+00;12003546;\N;\N;0;f
12002614;;cs258 ;100008281;"<p>Hi Max,</p>
<p>The pasting of your code messed up the indentation of the statements in your class.</p>
<p>In addition, your check_sudoku() is accepting booleans and tuples:</p>
<pre><code>boolg = [(2,9,0,0,False,0,0,7,0),
        [3,0,6,0,0,8,4,0,0],
        [8,0,0,0,4,0,0,0,2],
        [0,2,0,0,3,1,0,0,7],
        [0,0,0,0,8,0,0,0,0],
        [1,0,0,9,5,0,0,6,0],
        [7,0,0,0,9,0,0,0,1],
        [0,0,1,2,0,0,3,0,6],
        [0,3,0,0,0,0,0,5,9]]
</code></pre>";comment;12002426;12002220;2012-07-14 21:35:33.009658+00;0;;\N;100008281;2012-07-14 21:35:33.009658+00;12003557;\N;\N;0;f
12002625;;cs258 ;100008281;"<p>Hi Anghel.. your checker is accepting valid pf entries and booleans (you might consider these bugs or not) and it is accepting rows written as tuples instead of lists:</p>
<pre><code>boolg = [[2,9,0,0, False, 0,0,7,0],
        [3,0,6,0,0,8,4,0,0],
        (8,0,0,0,4.0 ,0,0,0,2),
        [0,2,0,0,3,1,0,0,7],
        [0,0,0,0,8,0,0,0,0],
        [1,0,0,9,5,0,0,6,0],
        [7,0,0,0,9,0,0,0,1],
        [0,0,1,2,0,0,3,0,6],
        [0,3,0,0,0,0,0,5,9]]
</code></pre>
<p>Is is also crashing when it receives a tuple (it accepted the tuple but then tries to index the integers):</p>
<pre><code>bad0 = (0, 1, 2, 3, 4, 5, 6, 7, 8)
</code></pre>";comment;12002468;12002220;2012-07-14 22:00:12.505318+00;0;;12026800;100008281;2012-07-14 22:00:59.259373+00;12003571;\N;\N;0;f
12002633;;cs258 ;100009942;"<p>Prior to Python 2.5 that and/or trick was the method for implementing a ternary conditional operator like statement. </p>
<p>In Python 2.5, they added the ""<code>x = trueValue if condition else falseValue</code>"" conditional to the language partly because of the prevalence of error prone attempts to do it using and/or formulations.</p>";comment;12002124;12002116;2012-07-14 22:50:05.718655+00;0;;\N;100009942;2012-07-14 22:50:05.718655+00;12003581;\N;\N;0;f
12002637;;cs258 ;100023849;<p>Andy -- nice catch on line 4.  Line 7 is needed to catch 'False' showing up in a list.  isinstance(False,bool) returns True, but isinstance(0,bool) returns False.</p>;comment;12002494;12002220;2012-07-14 23:38:30.31832+00;0;;\N;100023849;2012-07-14 23:38:30.31832+00;12003587;\N;\N;0;f
12002649;;cs258 ;100031056;"<p>It's much harder to write specifications than it is to write code.</p>
<p>I have a VLSI hardware background, and our general solution is multiple specs.  Architects create the high level spec, and the engineering team produces an engineering spec of what they plan to build (though often, this ends up being a spec of what WAS built).  Verification is done focused on the implementation spec, although issues between the specs are also considered bugs.  So I'd view Sean as the architect, and then we as implementors can create our own implementation spec.</p>
<p>The problem was it was asked that we test each others code.  And then we have a problem.</p>
<p>I view Sean's code in the Answer video as his implementation spec.  And his code requires a list of list of integers.  Everything else returns None.  And I think for many reasons that's the only spec that makes sense.  I think you were right to consider an implementation accepting floats as incorrect, and I agree with Booleans as incorrect also.</p>
<p>Note that if you think in advance about random testing with ""fuzz"" values when deciding how to write check_sudoku(), it's the safest approach as well--toss out as much crap as early as possible.  Trying to support floats and other weird items just makes more work down the road. </p>
<p>Also, those of us with professional backgrounds may be expecting too much for week 3 of an intermediate level class.</p>";comment;12002645;12002220;2012-07-15 02:32:56.753484+00;1;;\N;100031056;2012-07-15 02:32:56.753484+00;12003600;\N;\N;0;f
12002672;;cs258 ;100031056;"<p>Your code crashes with a type error when passed the following input:</p>
<p>bad0 = (0, 1, 2, 3, 4, 5, 6, 7, 8)</p>
<p>You can run my test code from <a href=""http://forums.udacity.com/cs258/questions/2385/problem-set-3-additional-test-casesfuzzing-making-the-code-thread-a-bit-clearer/2569"" rel=""nofollow"">http://forums.udacity.com/cs258/questions/2385/problem-set-3-additional-test-casesfuzzing-making-the-code-thread-a-bit-clearer/2569</a>  Edit the end of the file to use print test_sud_solver(500, 0, 1), and edit the first line of function test_bad_grid() to uncomment the print_grid line() so it prints out the bad grid each time.</p>";comment;12002648;12002220;2012-07-15 12:22:29.294201+00;0;;\N;100031056;2012-07-15 12:22:29.294201+00;12003642;\N;\N;0;f
12002675;;cs258 ;100001468;"<p>which python editor do you use? Your text editor should ask how it uses tabs (as some number of spaces) in the preferences. I use <a href=""http://www.sublimetext.com/"" rel=""nofollow"">sublime</a> and don't have any problems (I think it converts all tabs into spaces by default).</p>";comment;12002425;12002425;2012-07-15 12:48:55.408036+00;0;;\N;100001468;2012-07-15 12:48:55.408036+00;12003645;\N;\N;0;f
12002679;;cs258 ;100001468;<p>You haven't included the <code>check_sudoku</code> part, and I suspect it is lacking otherwise your 4th to last line (<code>type(grid) == list</code>) would be superfluous.</p>;comment;12002644;12002220;2012-07-15 13:06:22.120185+00;0;;\N;100001468;2012-07-15 13:06:22.120185+00;12003649;\N;\N;0;f
12002705;;cs258 ;100011737;"<p>Thanks for the pointer to the other work you've done -- I'd just seen the fuzz_solver.py code originally.</p>
<p>I think that the fuzz_checker.py isn't testing the negative element case per the spec.  (my reading of the spec has ""if element is outside the range 0..9, then check_soduku() must return None"", while the test code asserts that check_soduku() should return False in this case)</p>
<p>Matt</p>";comment;12002689;12002385;2012-07-15 17:13:51.599181+00;0;;\N;100011737;2012-07-15 17:13:51.599181+00;12003689;\N;\N;0;f
12002715;;cs258 ;100060082;"<p>Great catch. I didn't check for type on the input data or sanitize it.</p>
<p>Your code was really helpful to drive my development with the random tests, thank you!</p>";comment;12002648;12002220;2012-07-15 19:45:39.763928+00;0;;\N;100060082;2012-07-15 19:45:39.763928+00;12003703;\N;\N;0;f
12002722;;cs258 ;100031056;"<p>Parsing args is not really where I'm stuck (although I didn't know how to do it, but a quick Google shows sys.argv has the commandline).  I'm not a fan of overly complex argument parsing libraries.  It's usually less code to just get the args and process them in a simple, direct way.</p>
<p>Where I'm stuck is I have no idea how to use Python to deal with multiple files.  So I have my solvtest5.py code, and I have some users code, let's say I called the file gist123456.py.  What Python code do I put in solvtest5.py to be able to run check_sudoku() from gist123456.py?  I'm happy to type almost anything at the command line, I'm looking for the simplest solution.  Your code looks about as complex as using manual shared libraries under C, and uses Python way over my head.  Is that really how all Python program larger than one file work?</p>
<p>My solution is I discovered import looks in the current directory.  So if I always name the code I want to test ""sut.py"", then ""import sut"" let's me reference the code as sut.check_sudoku().  That's fine...but it's annoying to always have to rename the code I want to test as sut.py.  I guess I could try to go down the eval() route to do a ""dynamic"" import, but that just seems ridiculous (and my experience with Perl was it's usually best to avoid eval since it's quite annoying to deal with).</p>";comment;12002569;12002385;2012-07-15 21:01:19.251638+00;0;;\N;100031056;2012-07-15 21:01:19.251638+00;12003711;\N;\N;0;f
12002738;;cs258 ;100025197;"<p>@KentDickey here's how you can do it more simply, just using <code>imp</code> and sys.argv -- <a href=""https://gist.github.com/3119440"" rel=""nofollow"">https://gist.github.com/3119440</a> (imp is basically exactly the same as using <code>import sut</code>). You can see that, if you don't care about catching errors, you can write it in 5 lines.  </p>
<p>(I just added the try/except clauses to make it easier to handle attribute errors (when the specific function name isn't found) and the <code>*_name</code> variables s.t. you can change how the name is imported (and allow you to pass them right in at the command line).)</p>
<p>Personally, I made the argument parsers because I wanted to make it easier for people (and me) to just run the program on their file quickly and simply (and, because Python changed their parser in 2.7 and obsoleted their old parser, I had to write two files). Possibly also because I wanted to get practice with it :P</p>";comment;12002569;12002385;2012-07-16 00:44:45.688021+00;0;;12027282;100025197;2012-07-16 00:58:27.731395+00;12003741;\N;\N;0;f
12002744;;cs258 ;100025197;"<p>@KentDickey well, thanks for pointing that out...I should have tested it better. I'll put that in too. BTW -- it's really easy to make your Python 2.4.3 machine work with all:</p>
<pre><code>def all(iterable):
    for elem in iterable:
        if not elem:
            return False
    return True
</code></pre>
<p>It should (but apparently not for you?) only do the solver if you do --test=solver (I put this in so it wouldn't fail for me before I had a solver set up), but, as you pointed out earlier, there's a good case to be made that the argparse adds a bunch of complexity without tons of benefit.</p>";comment;12002743;12002385;2012-07-16 02:20:02.821414+00;0;;12027309;100025197;2012-07-16 02:20:15.848677+00;12003752;\N;\N;0;f
12002747;;cs258 ;100025197;"<p><a href=""http://forums.udacity.com/users/100025468/ked4r-4""><a href=""http://forums.udacity.com/users/100025468/ked4r-4"">@ked4r</a></a> very nice and concise!  I'd probably change <code>sum(map(sum, solution)</code> to <code>sum(sum(row) for row in sudoku)</code> just because I tend towards list/generator comprehensions.</p>";comment;12002741;12002385;2012-07-16 02:36:41.270249+00;0;;\N;100025197;2012-07-16 02:36:41.270249+00;12003758;\N;\N;0;f
12002774;;cs258 ;100041323;"<p>Thanks. I think you do a very good job testing our solutions.<br>
IMHO floats and booleans are valid values for our grid.<br>
PS Specification says: ""number in the range 1..9"".<br>
Float is a number.<br>
According to Python's specification Booleans and Integers ""represent elements from the mathematical set of integers"" (http://docs.python.org/reference/datamodel.html#the-standard-type-hierarchy), also both isinstance(True, int) and True in {1} are True.<br>
Hence I accept booleans and floats with zero fractional part.  <br>
:-)</p>";comment;12002443;12002220;2012-07-16 14:02:47.692469+00;0;;12027514;100041323;2012-07-16 14:04:16.980134+00;12003795;\N;\N;0;f
12002812;;cs258 ;100090161;"<p>The style of your code now looks more in line with the pep8 guidelines. I think many python programmers would also put spaces around the minus sign in<br>
</p><pre><code>credit_double = [int(x) * 2-9 ...</code></pre><br>
so that it read<br>
<pre><code>credit_double = [int(x) * 2 - 9 ...</code></pre><p></p>
<p>Even with the better formatting the code still has some issues but from the warning you attached to your initial post I think you understand that.</p>";comment;12002526;12002046;2012-07-17 03:13:18.999233+00;0;;\N;100090161;2012-07-17 03:13:18.999233+00;12003842;\N;\N;0;f
12002826;;cs258 ;100016314;"<p>Hi <a href=""http://forums.udacity.com/users/100118210/roy-schweiker""><a href=""http://forums.udacity.com/users/100118210/roy-schweiker"">@Roy Schweiker</a></a>, I think I have a program that would have a good chance to catch this. </p>
<p>I also have 4-5 modified queues that have obscure bugs in different locations.</p>
<p>I used those modified queues to build the program that I have as follows. Start with the basic queue code and your code from unit 3-26. Modify the basic queue code to insert a subtle bug for the queue you want to test. Run your code from unit 3-26, does that code detect the bug you inserted? Modify the unit 3-26 code until it does detect that bug in a reasonable amount of time. Then modify the basic queue code to insert another bug and start the process all over. Going through that process 4-5 times got the fuzzy tester code to where it is today. It was actually quite fun to do this, and I learned quite a bit.</p>
<p>A homework problem in this area would make some sense following the material in unit 4, so there's a chance that work that you do in this area might give you a head start in this area.</p>
<p>What would be great would be to have some way to 'package' up these additional buggy queues so that they could be shared between students in the class without the students being able to see the source code of the buggy queues.  I don't know how to do that.</p>";comment;12002807;12002795;2012-07-17 13:59:13.753687+00;0;;12027823;100016314;2012-07-17 14:05:13.81633+00;12003860;\N;\N;0;f
12002839;;cs258 ;100016314;"<p>Hi <a href=""http://forums.udacity.com/users/100019808/viktor-ognev""><a href=""http://forums.udacity.com/users/100019808/viktor-ognev"">@Viktor Ognev</a></a>, I think you might have an issue here:</p>
<pre><code>def check_sudoku_complete_results(grid):
    gridsize = 9
    if gridsize % 3 != 0: return None, 'incorrect size'
    if len(grid) != gridsize:
</code></pre>
<p>I think your third line 'if gridsize % 3 != 0'  should be 'if grid % 3 != 0'</p>";comment;12002823;12002220;2012-07-17 18:34:09.699984+00;0;;\N;100016314;2012-07-17 18:34:09.699984+00;12003876;\N;\N;0;f
